id_processo;numero_sigilo;sigla_grau;procedimento;ramo_justica;sigla_tribunal;id_tribunal;recurso;id_ultimo_oj;dt_recebimento;id_ultima_classe;flag_violencia_domestica;flag_feminicidio;flag_ambiental;flag_quilombolas;flag_indigenas;flag_infancia;decisao;dt_resolvido;cnm1;primeirasentm1;baixm1;decm1;mpum1;julgadom1;desm1;susm1
323961063;sigiloso(323961063);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-03-12;7;0;0;0;0;0;0;0;2021-03-19;0;0;0;;0;;0;0
323961064;sigiloso(323961064);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;86612;2021-06-07;10943;0;0;0;0;0;0;0;2023-07-07;0;0;0;;0;;0;0
323961065;sigiloso(323961065);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;81608;2020-01-10;313;0;0;0;0;0;0;0;2023-03-09;0;;0;;0;;0;0
323961068;sigiloso(323961068);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;52922;2021-06-30;283;1;0;0;0;0;0;0;2022-09-18;0;0;0;;0;;0;0
323961069;sigiloso(323961069);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77284;2017-12-20;313;0;0;0;0;0;0;0;2020-12-02;0;0;0;;0;;0;0
323961073;sigiloso(323961073);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16283;2019-10-01;425;0;0;0;0;0;0;0;2020-07-14;0;0;0;;0;;0;0
323961074;sigiloso(323961074);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-03-13;7;0;0;0;0;0;0;0;2021-02-16;0;0;0;;0;;0;0
323961075;sigiloso(323961075);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2014-09-04;99;0;0;0;0;0;0;0;2014-11-19;0;0;0;;0;;0;0
323961076;sigiloso(323961076);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6722;2021-01-28;7;0;0;0;0;0;0;0;2021-05-24;0;0;0;;0;;0;0
323961078;0002124-71.2020.8.07.0005;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16283;2020-08-06;10943;1;0;0;0;0;0;0;2023-09-25;0;0;0;;0;;0;0
323961079;sigiloso(323961079);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;84223;2021-03-25;283;0;0;0;0;0;0;0;2024-06-24;0;0;0;;0;;0;0
323961083;sigiloso(323961083);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7083;2021-03-01;7;0;0;0;0;0;0;0;2021-09-27;0;0;0;;0;;0;0
323961084;sigiloso(323961084);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6620;2020-11-17;7;0;0;0;0;0;0;0;2021-04-05;0;;0;;0;;0;0
323961085;sigiloso(323961085);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2021-01-13;1464;0;0;0;0;0;1;0;2021-03-01;0;0;0;;0;;0;0
323961086;sigiloso(323961086);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7002;2020-02-17;12541;0;0;0;0;0;0;0;2020-12-02;0;0;0;;0;;0;0
323961087;sigiloso(323961087);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6607;1996-09-19;7;0;0;0;0;0;0;0;1998-08-31;0;0;0;;0;;0;0
323961088;sigiloso(323961088);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6605;2015-09-18;7;0;0;0;0;0;0;0;2017-02-01;0;0;0;;0;;0;0
323961092;sigiloso(323961092);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6580;2022-02-11;283;0;0;0;0;0;0;0;2023-05-26;0;0;0;;0;;0;0
323961095;sigiloso(323961095);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6620;2021-02-16;7;0;0;0;0;0;0;0;2021-06-14;0;0;0;;0;;0;0
323961097;sigiloso(323961097);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7048;2020-01-30;12541;0;0;0;0;0;0;0;2020-02-18;0;0;0;;0;;0;0
323961099;sigiloso(323961099);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7089;2020-03-17;12763;0;0;0;0;0;0;0;2021-03-19;0;0;0;;0;;0;0
323961100;sigiloso(323961100);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6607;2020-10-16;7;0;0;0;0;0;0;0;2021-08-15;0;0;0;;0;;0;0
323961101;sigiloso(323961101);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6978;2020-05-29;1294;0;0;0;0;0;0;0;2020-07-16;0;0;0;;0;;0;0
323961103;sigiloso(323961103);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2020-12-11;14671;0;0;0;0;0;0;0;2022-06-30;0;0;0;;0;;0;0
323961107;sigiloso(323961107);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43068;2019-05-06;12134;0;0;0;0;0;0;0;2020-06-22;0;0;0;;0;;0;0
323961109;sigiloso(323961109);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6722;2014-06-04;69;0;0;0;0;0;0;0;2014-07-07;0;0;0;;0;;0;0
323961113;sigiloso(323961113);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;81522;2020-02-03;310;0;0;0;0;0;0;0;2021-10-20;0;;0;;0;;0;0
323961114;sigiloso(323961114);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;81608;2020-02-12;309;0;0;0;0;0;0;0;2022-01-25;0;;0;;0;;0;0
323961117;sigiloso(323961117);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43069;2020-10-15;69;0;0;0;0;0;0;0;2021-12-06;0;0;0;;0;;0;0
323961121;sigiloso(323961121);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7106;2018-01-19;7;0;0;0;0;0;0;0;2020-07-31;0;0;0;;0;;0;0
323961124;sigiloso(323961124);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-02-18;12372;0;0;0;0;0;0;0;2020-07-30;0;0;0;;0;;0;0
323961128;sigiloso(323961128);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2020-05-27;7;0;0;0;0;0;0;0;2020-07-23;0;0;0;;0;;0;0
323961129;sigiloso(323961129);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;80292;2020-01-23;12541;0;0;0;0;0;0;0;2022-11-23;0;0;0;;0;;0;0
323961130;sigiloso(323961130);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;85205;2020-11-20;1464;0;0;0;0;0;1;0;2023-05-16;0;0;0;;0;;0;0
323961133;sigiloso(323961133);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;42947;2021-02-26;283;1;0;0;0;0;0;0;2023-01-30;0;0;0;;0;;0;0
323961134;sigiloso(323961134);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6607;2020-10-29;69;0;0;0;0;0;0;0;2021-05-07;0;0;0;;0;;0;0
323961136;sigiloso(323961136);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6782;2019-08-23;300;0;0;0;0;0;0;0;2021-10-28;0;0;0;;0;;0;0
323961137;sigiloso(323961137);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6998;2021-02-25;10943;1;0;0;0;0;0;0;;0;;;;0;;;
323961138;sigiloso(323961138);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6935;2016-05-04;69;0;0;0;0;0;0;0;2020-11-16;0;0;0;;0;;0;0
323961140;sigiloso(323961140);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6722;2020-06-19;7;0;0;0;0;0;0;0;2020-08-25;0;0;0;;0;;0;0
323961143;sigiloso(323961143);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16283;2019-12-05;278;1;0;0;0;0;0;0;2023-02-16;0;;0;;0;;0;0
323961146;sigiloso(323961146);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2022-06-21;14671;0;0;0;0;0;0;0;2024-07-02;0;0;0;;0;;0;0
323961148;sigiloso(323961148);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12142;2020-08-25;1268;1;0;0;0;0;0;0;2022-06-24;0;;0;;0;;0;0
323961150;sigiloso(323961150);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6982;2020-01-09;12541;0;0;0;0;0;0;0;2020-07-15;0;0;0;;0;;0;0
323961151;sigiloso(323961151);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43068;2020-10-23;14671;0;0;0;0;0;0;0;2021-08-02;0;0;0;;0;;0;0
323961152;sigiloso(323961152);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6608;2020-05-25;7;0;0;0;0;0;0;0;2020-06-12;0;0;0;;0;;0;0
323961153;sigiloso(323961153);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7071;2020-02-19;7;0;0;0;0;0;0;0;2021-01-15;0;0;0;;0;;0;0
323961154;sigiloso(323961154);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6609;2021-02-09;1294;0;0;0;0;0;0;0;2021-06-18;0;0;0;;0;;;
323961155;sigiloso(323961155);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16282;2021-01-27;283;1;0;0;0;0;0;0;2022-12-19;0;0;0;;0;;0;0
323961156;sigiloso(323961156);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43069;2016-08-09;69;0;0;0;0;0;0;0;2016-10-11;0;0;0;;0;;0;0
323961157;sigiloso(323961157);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-12-09;1464;0;0;0;0;0;1;0;2021-01-25;0;;0;;0;;0;0
323961159;sigiloso(323961159);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;83452;2021-02-23;69;0;0;0;0;0;0;0;2022-04-28;0;0;0;;0;;0;0
323961160;sigiloso(323961160);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7004;2021-02-10;69;0;0;0;0;0;0;0;2021-03-03;0;;0;;0;;0;0
323961162;sigiloso(323961162);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-02-17;12372;0;0;0;0;0;0;0;2020-10-26;0;0;0;;0;;0;0
323961163;sigiloso(323961163);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;12764;2020-10-28;1464;0;0;0;0;0;1;0;2021-08-13;0;;0;;0;;0;0
323961164;sigiloso(323961164);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12142;2020-05-21;283;0;0;0;0;0;0;0;2020-11-13;0;0;0;;0;;0;0
323961167;sigiloso(323961167);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6760;2020-02-13;120;0;0;0;0;0;0;0;2020-09-25;0;0;0;;0;;0;0
323961170;sigiloso(323961170);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6549;2021-01-28;7;0;0;0;0;0;0;0;2021-03-04;0;0;0;;0;;0;0
323961172;sigiloso(323961172);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6602;2020-04-17;14671;0;0;0;0;0;0;0;2022-09-03;0;0;0;;0;;0;0
323961177;sigiloso(323961177);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14150;2016-10-20;69;0;0;0;0;0;0;0;2016-11-28;0;0;0;;0;;0;0
323961178;sigiloso(323961178);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6624;2020-11-25;12134;0;0;0;0;0;0;0;2021-05-03;0;0;0;;0;;0;0
323961179;sigiloso(323961179);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-08-12;14671;0;0;0;0;0;0;0;;0;;;;0;;0;0
323961181;sigiloso(323961181);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6613;2020-03-31;14671;0;0;0;0;0;0;0;2022-02-17;0;0;0;;0;;0;0
323961182;sigiloso(323961182);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;13334;2020-07-15;283;0;0;0;0;0;0;0;2024-12-18;0;0;0;;0;;;
323961183;sigiloso(323961183);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6935;2020-03-25;12763;0;0;0;0;0;0;0;2021-08-16;0;0;0;;0;;0;0
323961184;sigiloso(323961184);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6625;2020-02-17;425;0;0;0;0;0;0;0;2020-09-04;0;0;0;;0;;0;0
323961185;sigiloso(323961185);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6609;2018-02-02;12541;0;0;0;0;0;0;0;2023-07-26;0;0;0;;0;;0;0
323961187;sigiloso(323961187);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6609;2020-09-09;7;0;0;0;0;0;0;0;2021-06-28;0;0;0;;0;;0;0
323961189;sigiloso(323961189);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6608;2021-01-27;69;0;0;0;0;0;0;0;2021-03-03;0;0;0;;0;;0;0
323961190;0736303-54.2020.8.07.0016;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6609;2020-09-10;7;0;0;0;0;0;0;0;2021-06-18;0;0;0;;0;;0;0
323961191;sigiloso(323961191);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2020-02-05;1294;0;0;0;0;0;0;0;2020-09-22;0;0;0;;0;;0;0
323961192;sigiloso(323961192);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6715;2020-09-17;283;1;0;0;0;0;0;0;2022-05-18;0;0;0;;0;;0;0
323961193;sigiloso(323961193);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;87902;2021-02-26;7;0;0;0;0;0;0;0;2021-06-09;0;0;0;;0;;0;0
323961194;sigiloso(323961194);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6607;2020-02-27;34;0;0;0;0;0;0;0;2020-03-18;0;;0;;0;;0;0
323961195;sigiloso(323961195);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-09-25;1464;0;0;0;0;0;1;0;2020-11-18;0;0;0;;0;;0;0
323961197;sigiloso(323961197);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2021-01-14;1464;0;0;0;0;0;1;0;2021-02-03;0;0;0;;0;;0;0
323961200;sigiloso(323961200);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6935;2016-07-04;12541;0;0;0;0;0;0;0;2022-04-30;0;0;0;;0;;0;0
323961201;sigiloso(323961201);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2018-04-02;12541;0;0;0;0;0;0;0;2019-03-20;0;0;0;;0;;0;0
323961204;sigiloso(323961204);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6609;2020-08-24;7;0;0;0;0;0;0;0;2020-10-22;0;0;0;;0;;0;0
323961207;sigiloso(323961207);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-07-14;1294;0;0;0;0;0;0;0;2020-09-22;0;0;0;;0;;0;0
323961209;sigiloso(323961209);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6614;2020-01-28;1294;0;0;0;0;0;0;0;2021-01-22;0;0;0;;0;;0;0
323961211;sigiloso(323961211);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-08-11;7;0;0;0;0;0;0;0;2021-03-04;0;0;0;;0;;0;0
323961212;sigiloso(323961212);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7004;2021-03-01;69;0;0;0;0;0;0;0;2021-03-01;0;;0;;0;;0;0
323961213;sigiloso(323961213);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7057;2021-03-22;283;1;0;0;0;0;0;0;2024-04-29;0;0;0;;0;;0;0
323961215;0701354-03.2021.8.07.0005;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6943;2021-02-08;52;0;0;0;0;0;0;0;2022-08-16;0;0;0;;0;;0;0
323961216;sigiloso(323961216);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13333;2021-02-02;1438;0;0;0;0;0;1;0;2021-07-15;0;0;0;;0;;0;0
323961217;sigiloso(323961217);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2019-09-20;7;0;0;0;0;0;0;0;2022-06-16;0;0;0;;0;;0;0
323961219;sigiloso(323961219);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;12764;2020-09-15;1464;0;0;0;0;0;1;0;2021-03-29;0;;0;;0;;0;0
323961220;sigiloso(323961220);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2021-02-04;12763;0;0;0;0;0;0;0;2023-01-16;0;0;0;;0;;0;0
323961221;sigiloso(323961221);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-08-25;1703;0;0;0;0;0;1;0;2020-09-08;0;0;0;;0;;0;0
323961222;sigiloso(323961222);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2018-10-05;12541;0;0;0;0;0;0;0;2020-11-30;0;0;0;;0;;0;0
323961224;sigiloso(323961224);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6608;2021-02-24;14671;0;0;0;0;0;0;0;2022-02-18;0;0;0;;0;;0;0
323961229;sigiloso(323961229);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-08-21;1703;0;0;0;0;0;1;0;2020-11-24;0;0;0;;0;;0;0
323961231;sigiloso(323961231);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7089;2020-04-20;1294;0;0;0;0;0;0;0;2021-04-20;0;0;0;;0;;0;0
323961232;sigiloso(323961232);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6605;2020-08-29;69;0;0;0;0;0;0;0;2020-09-17;0;;0;;0;;0;0
323961234;sigiloso(323961234);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6982;2018-11-29;74;0;0;0;0;0;0;0;2019-07-04;0;0;0;;0;;0;0
323961235;sigiloso(323961235);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-03-30;1426;0;0;0;0;0;1;0;2020-12-07;0;0;0;;0;;0;0
323961237;sigiloso(323961237);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14149;2020-11-10;7;0;0;0;0;0;0;0;2021-02-28;0;0;0;;0;;0;0
323961239;sigiloso(323961239);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;80292;2021-02-18;14671;0;0;0;0;0;0;0;2025-05-09;0;1;0;;0;1;;0
323961240;sigiloso(323961240);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6793;2020-10-07;278;0;0;0;0;0;0;0;2021-10-25;0;;0;;0;;0;0
323961242;sigiloso(323961242);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7004;2020-11-30;12372;0;0;0;0;0;0;0;2020-12-07;0;0;0;;0;;0;0
323961243;sigiloso(323961243);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6620;2021-01-16;1294;0;0;0;0;0;0;0;2021-03-01;0;0;0;;0;;0;0
323961244;sigiloso(323961244);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2019-10-31;12541;0;0;0;0;0;0;0;2021-04-05;0;0;0;;0;;0;0
323961249;sigiloso(323961249);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7074;2020-11-02;7;0;0;0;0;0;0;0;2021-03-04;0;;0;;0;;0;0
323961251;sigiloso(323961251);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6614;2021-01-23;1294;0;0;0;0;0;0;0;2021-05-21;0;0;0;;0;;0;0
323961252;sigiloso(323961252);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6608;2020-12-17;69;0;0;0;0;0;0;0;2021-02-18;0;0;0;;0;;0;0
323961253;sigiloso(323961253);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6607;2021-01-26;1294;0;0;0;0;0;0;0;2021-02-22;0;0;0;;0;;0;0
323961254;sigiloso(323961254);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-08-18;1464;0;0;0;0;0;1;0;2020-09-17;0;0;0;;0;;0;0
323961255;sigiloso(323961255);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7083;2020-06-01;7;0;0;0;0;0;0;0;2021-05-12;0;0;0;;0;;0;0
323961256;sigiloso(323961256);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16283;2020-08-24;283;1;0;0;0;0;0;0;2022-02-24;0;0;0;;0;;0;0
323961258;sigiloso(323961258);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-08-20;1464;0;0;0;0;0;1;0;2020-09-18;0;0;0;;0;;0;0
323961262;sigiloso(323961262);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;85205;2019-10-31;1464;0;0;0;0;0;1;0;2023-04-20;0;0;0;;0;;0;0
323961263;sigiloso(323961263);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;83452;2020-07-23;12763;0;0;0;0;0;0;0;2023-04-22;0;0;0;;0;;0;0
323961265;sigiloso(323961265);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2019-10-07;7;0;0;0;0;0;0;0;2021-10-07;0;0;0;;0;;0;0
323961267;sigiloso(323961267);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;80292;2020-08-04;14677;0;0;0;0;0;0;0;2022-02-02;0;0;0;;0;;0;0
323961268;sigiloso(323961268);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2021-01-26;1464;0;0;0;0;0;1;0;2021-02-24;0;0;0;;0;;0;0
323961269;sigiloso(323961269);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6624;2021-02-24;69;0;0;0;0;0;0;0;2022-03-23;0;0;0;;0;;0;0
323961271;sigiloso(323961271);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2019-11-08;12541;0;0;0;0;0;0;0;2020-08-12;0;0;0;;0;;0;0
323961272;sigiloso(323961272);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7004;2021-01-26;7;0;0;0;0;0;0;0;2021-10-14;0;0;0;;0;;0;0
323961274;sigiloso(323961274);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13333;2020-10-19;12372;0;0;0;0;0;0;0;2021-03-19;0;0;0;;0;;0;0
323961277;sigiloso(323961277);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-05-28;1464;0;0;0;0;0;1;0;2020-11-05;0;0;0;;0;;0;0
323961280;sigiloso(323961280);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7002;2017-11-05;7;0;0;0;0;0;0;0;2020-03-05;0;0;0;;0;;0;0
323961284;sigiloso(323961284);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13333;2020-09-21;7;0;0;0;0;0;0;0;2021-01-25;0;0;0;;0;;0;0
323961285;sigiloso(323961285);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6608;2021-02-10;69;0;0;0;0;0;0;0;2021-07-15;0;0;0;;0;;0;0
323961287;sigiloso(323961287);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6613;2020-08-24;7;0;0;0;0;0;0;0;2023-03-31;0;0;0;;0;;0;0
323961288;sigiloso(323961288);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16327;2020-05-12;283;1;0;0;0;0;0;0;;0;;;;0;;;
323961292;sigiloso(323961292);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2020-06-01;7;0;0;0;0;0;0;0;2022-05-23;0;0;0;;0;;0;0
323961293;sigiloso(323961293);G2;Conhecimento não criminal;Justiça Estadual;TJDFT;71;1;43113;;202;0;0;0;0;0;0;0;;;;;;0;;;
323961296;sigiloso(323961296);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-10-08;1464;0;0;0;0;0;1;0;2020-12-03;0;0;0;;0;;0;0
323961297;sigiloso(323961297);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6605;2021-03-01;14671;0;0;0;0;0;0;0;2022-02-16;0;0;0;;0;;0;0
323961299;sigiloso(323961299);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;87902;2020-12-02;58;0;0;0;0;0;0;0;2021-11-09;0;0;0;;0;;0;0
323961301;sigiloso(323961301);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6624;2020-05-28;1294;0;0;0;0;0;0;0;2020-06-03;0;0;0;;0;;0;0
323961303;sigiloso(323961303);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7071;2019-07-05;12541;0;0;0;0;0;0;0;2020-02-28;0;0;0;;0;;0;0
323961304;sigiloso(323961304);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6609;2020-11-09;14671;0;0;0;0;0;0;0;2022-03-22;0;0;0;;0;;0;0
323961305;sigiloso(323961305);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7038;2021-05-06;283;0;0;0;0;0;0;0;2024-07-02;0;0;0;;0;;;
323961307;sigiloso(323961307);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6613;2020-04-08;12541;0;0;0;0;0;0;0;2021-09-02;0;0;0;;0;;0;0
323961308;sigiloso(323961308);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6935;2021-01-25;7;0;0;0;0;0;0;0;2021-07-07;0;0;0;;0;;0;0
323961309;sigiloso(323961309);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-10-28;1464;1;0;0;0;0;1;0;2021-12-15;0;0;0;;0;;0;0
323961310;sigiloso(323961310);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6742;2020-07-09;1464;0;0;0;0;0;1;0;2020-12-18;0;0;0;;0;;0;0
323961311;sigiloso(323961311);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;83452;2020-10-08;48;0;0;0;0;0;0;0;2023-09-28;0;0;0;;0;;0;0
323961312;0711585-21.2019.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;85204;2019-11-22;1690;0;0;0;0;0;1;0;2024-11-08;0;0;0;;0;;;
323961315;sigiloso(323961315);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7074;2020-08-18;7;0;0;0;0;0;0;0;2021-01-15;0;0;0;;0;;0;0
323961316;sigiloso(323961316);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7089;2019-11-18;69;0;0;0;0;0;0;0;2020-01-20;0;;0;;0;;0;0
323961317;sigiloso(323961317);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16279;2020-12-28;7;0;0;0;0;0;0;0;2021-02-25;0;0;0;;0;;0;0
323961318;sigiloso(323961318);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;85205;2020-11-17;1464;0;0;0;0;0;1;0;2023-02-08;0;0;0;;0;;0;0
323961319;sigiloso(323961319);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13333;2020-10-02;7;0;0;0;0;0;0;0;2021-08-23;0;0;0;;0;;0;0
